#WhoIsQ #WheresTheServer #DumpNike #DECLASFISA Democrats Support antiwar Muslim brotherhood MS13, isis pedophilia Child trafficking Taxpayer Funded abortions Election fraud Sedition And Treason!!! #LockThemAllUp #WWG1WGA #QAnon user curl	OFF	actual_label	predicted_label
#ConstitutionDay is revered by conservatives hated by Progressives/Socialist/Democrats that want to change it	NOT	1	0
#FOXNews #NRA #MAGA #POTUS #TRUMP #2ndAmendment #RNC #USMC #veterans @USER @USER @USER @USER @USER #fakereporting #THESWAMP #dnc #liberals @USER @USER #fakeoutrage @USER first it reduces the ca curl	NOT	0	0
#Watching #Boomer getting the news that she is still up for parole always makes me smile #Wentworth Finale...@USER is such a treasure curl	NOT	1	0
#NoPasaran: Unity demo to oppose the far-right in #London i #antifa #Oct13 i Enough is enough curl	OFF	0	1
#AntifaHorst - whuuuuut?! i #antifa #maassen #seehofer curl	NOT	0	0
#NoteToMyStalker n his empire Trust me if my penance of a life n career are true Nature will leave no stone unturned in getting you You will be left with nothing Every one of you No matter how powerful you are	NOT	1	0
#FreeLeahShaibu Negotiate her release She is someone's daughter ! @USER @USER	NOT	0	0
#SerenaWilliams Serena was caught cheating with her coach but because it's collaborative she thinks she is not a thief In her mind the real thief is the umpire who spotted what was going on and called it out It's like a couple of bank robbers blaming a guard for calling police	NOT	0	0
#Antifa ........ between if you can't stop watching this... curl	NOT	0	0
#100NotOut Thank You for following i #Leicester user #VoteForChange #LocalElections2019 i #VoteTory #VoteConservative i #CutCrime #CutRedTape #CutTaxes #CutGrass 🇬🇧#BetterServicesLowerTaxes 🇬🇧🔵	NOT	0	0
#ThingsYouShouldNeverAssume when someone says shelve is okay or smile maybe hershey doesn't wanna worry you	NOT	0	0
#Repost @USER with get_repost ・・・ Those who love you are not fooled by mistakes you have made or by dark images you hold about yourself They remember your beauty when you feel curl	NOT	0	0
#1 Nick Gehlfuss stan just watched friends and she is not going to stop #tvtime curl	NOT	1	0
#SEO #Tips: You are the master of your own fate online so be wise and don't expect pity If you screw up nobody else is to blame	NOT	0	0
#FortniteBattleRoyale #XboxShare @USER Please ban this cheating scum he is literally invisible curl	OFF	0	0
#MAGA #Qanon #GreatAwakening #inners #WWG1WGA #NowComesThePain #WalkAway #GoodbyeDemocrats Ellison Accuser Says She's Been Sidelined By Her Own Party curl	OFF	0	0
#Truth I will show you how to build your own personal online traffic economy so you are never in short supply of qualified prospects and sales again curl curl	NOT	0	0
@USER Gun control I'm wondering who was in control of all those bodies that got suicide because of you You need to be controlled 24/7/365 #GITMO THE PAIN IS coming #MAGA #QAnon #Benghazi Hope they televise your demise	NOT	0	0
#Antifa has a new cause curl	NOT	0	1
#Balkan Conservatives Unite at #Family Congress in #Moldova curl	NOT	1	0
#BoycottNFL user You are dead to me @USER @USER curl	OFF	1	0
@USER #WalkAwayFromAllDemocrats Michelle was there 8 years and we sure don't need any more bad advice from her now We have a new Sheriff in town who's #MAGA. Get out and VOTE - ALL colors ALL GENDERS aka ALL AMERICANS!!! curl	OFF	1	0
#ConstitutionDay Enforce us #Immigration laws Not One Set of laws for Illegal Aliens and one Set of laws for Citizens ! #Trump #MAGA #RedNationRising #NoDACA curl	NOT	0	0
#BlaseyFord it's so comical that liberals always want it both ways first women need to be treated as equals but when it comes to Ford testifying they say it's unfair to have more men asking her questions Which is it demo are women equal or should we receive special treatment	OFF	1	0
#2A GUN CONTROL KILLS people THIS IS WHY WE NEED CONCEALED CARRY curl	NOT	1	0
#Ted always has a feel for the most appropriate public behavior but often he is unable to control himself #GOPDysfunction curl	OFF	0	0
#FollowTheWhiteRabbit #QAnon #GreatAwakening #SpyGate #WalkAway canon #QArmy #MAGA #Google #MAGA Poland #FISADeclassification #DearProfessorFord curl Dem US Senator Corey Booker molesting a 15 year old in the it's surfaces curl	NOT	0	1
@USER Stick to Comedy ... You weren't that funny yo start with but that political commentary of yours is pathetic !!!	OFF	1	0
@USER #Holder needed to be impeached	OFF	0	0
#WeAreBRONCOS This little guy loves the Broncos!!!! He is one of their biggest fan!!! #beon9 @USER curl	NOT	1	1
#BBCNews - cleverly There have been no cuts to the #NHS James Cleverly on #Conservatives and coalition health spending curl	NOT	0	0
2011 me was cute as hell and I love that 2015 me looks like an anti protestor when really I was freezing cold in the hunter And I need to dye my hair again om I loved being a redhead curl	NOT	0	0
#BelieveAllWomen just when I think things can't get dumber this happens liberals probably don't realize this because they are children but this isn't equality How about we treat women an men the same pretty sure that's have better results for culture	OFF	0	0
#Today The two most important days in your life are the day you are born and the day you find out why Mark twain	NOT	0	1
#TheLadyBam has spoken i She is simply the best i #SpreadMaryLove i #Onward curl	NOT	0	0
#media #credentials If you are pop and had a problem with @USER please send DM me do not like this tweet	NOT	1	0
#ALERT A win for the Progressive conservatives The Ontario Court of Appeal has granted a stay of #Bill5, which is to cut the number of Toronto city councillors from 47 to 25.	NOT	0	0
#SierraBurgessIsALoser She is me when my phone dings i	OFF	0	0
@USER #metoo are all racist	OFF	1	0
#GOP still acting like the wimps they are what they haven't yet realized that Liberals will hate them regardless of their sentiments Either Republicans are just too stupid to get out of their own way or they're just tilted to far left #ConfirmKavanaughNow	OFF	0	0
#SerenaWilliams is NOT the first mother to be on the woman's tour She is embarrassingly entitled and a bully yes that is Kim blisters winning a Major a year after having a baby @USER @USER @USER curl	NOT	0	0
#TheArchers I want to be brilliant at Karate so I can kick the shit out of everyone	OFF	0	1
5. FED Agency - hijacked with info on FED Agency by extremist group secretly funded - Antifa,BLM,Soros,CIA	NOT	0	0
#BaldwinFundraises at K Street Firm Working Pro-Bono for Gun Control Lobby #law #TammyBaldwin #fundraiser... curl curl	NOT	1	0
#AafiaSiddiqui is a convicted #terrorist but she is widely hailed as the Daughter of #Pakistan. curl	NOT	0	0
#DregsOfSociety ??? #Deplorables Liberals usually dehumanize those they want to exterminate later curl	OFF	0	0
#ALDUBLoveAndBeyond when you rise in life your friends know who you are when you fall down you know who your friends are	NOT	1	0
#Gemini woman if she cannot change her scene then she is liable to change the cast	NOT	1	0
#WCE To my favorite girl Hope your day is as awesome as you are curl	NOT	1	0
#EmmyAwards2018 - Ratings tank as expected Who can possibly stand to watch so many liberals in one place at one time	OFF	1	0
@USER cult like caps Hmm where else do we see cult like caps #MAGA i	NOT	0	0
#Eagles are setting up a workout with Jeremy marlin according to @USER It can't be this week though because he is still hurting	NOT	0	1
@USER Let's just be friends and have a civil discussion So it's totally fine if he is told to his face that his life is sinful But criticize him ever so lightly and that is not civil anymore which deserves a block	NOT	0	0
@USER #Gutierrez has always been nothing more than a #racebaiter	OFF	1	0
#DISARMTHEM #ANTIFA Give Jack here a participation trophy curl	NOT	0	0
#CognitiveDissonanceChallenge2018 This one will be painful for conservatives Proceed with caution curl	NOT	0	0
#Chequers crashes and burns in #Strasbourg along with #May's hopes of clinging to power...…..her support ebbing away in the @USER party in #Parliament and in the country It is time for her to load the Webley.....	NOT	0	0
#John_Fund: Kavanaugh and Ford controversy i It's 1991 all over again and even some honest liberals are upset curl via @USER curl	NOT	0	0
#Elitist #Actors #NBC #Liberals of #Dems in #Hollywood at the #Emmy Awards a toothless #NBC self-promotion onslaught peppered with #MeToo cracks but it was planned staged and okay because they are #Democrats #Socialist #Liberals of the #Left #WALKAWAY ! curl	OFF	0	0
@USER Kellerman knows only 1 thing more then the average man boxing He is a Brady haters I will say Rodgers is maybe a better thrower ier Dan Marino but a better ab then brady Jut look at his playoff record	NOT	0	0
#DrFord #DearProfessorFord Is a FRAUD Female @USER group paid for and organized by #GeorgeSoros curl	OFF	1	0
#Osaka says the crowd was noisy and i really didn't c what was going on i had to focus cut she is such a great champ and was confused when the score went to 5-3.	NOT	0	1
#BlueWave #DumpTrump give my love i or cooperate/compromise we conservatives/Trump supporters who constantly vilify marginalized groups who constantly attack women rights 2 make choices about their own bodies	OFF	0	0
user takes the season opener on saturday highlights curl	NOT	0	0
@USER @USER @USER mummy fascism actually started with Mussolini in Italy and anti is not a part of anonymous Anonymous does not censor like antiwar They are not related as Anonymous is anti censorship curl	NOT	0	0
#NightMayor is it cycle track can easily open anti tennis courts inside Crescent Heights until we are able to trash Nenshi’s communist tape shop	OFF	1	0
#MPLSpotlight: Have you met stefanie She's our newest Adult Services librarian She has been putting in a lot of hours cleaning up our collections Here she is with her favorite find a book on unique homes If you see her be sure to say his #MonroLib curl	NOT	0	0
#ArunJaitleyStepDown He is most shameless #FM in history of India and audacity and shamelessness with which is lies in public is disgrace to post	OFF	1	1
#Canada's Liberal government rejects @USER recommendation that political parties comply with #privacy laws after #Facebook / #CambridgeAnalytica scandal curl	NOT	1	0
"Will you marry me please.."" { #RogueBot i"	NOT	0	0
"#Conservatives i bn Housing on-trick @USER - What a crock of sh#te""! @USER #HousingCrisis curl"	OFF	0	0
2 weeks of rest done and I still don't know shit my ass still on vacation mode i	OFF	1	0
(NAB)JESUS WON'T REJECT come TO HIM homeward BOUND TOWARDS HEAVENS KINGDOM HE IS OPEN DOOR TO only	NOT	0	0
#Nickelodeon @USER #KallysMashup She has an Angel's👼Heart,💘the Force🌐of Character⚡of a Goddess💝and its Light💫Shines🌠as much like that of a Star.🌟She is... @USER #MaiaReficco curl	NOT	0	0
#Coupdetat of #Spain in #Catalona. #Spain is a #fakedemocracy @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #cddr #shameonSpain #WakeupEurope @USER @USER curl	OFF	0	0
#Analysis: Supporters of the People's Party of Canada would likely bristle at being called liberal but its beliefs fit the classic definition curl @USER	NOT	0	0
#BarbieDreamsVIDEO I saw the genius interview , thank you for loving us so much , just the way we love you Barbie , you are beauty with brains ♥️♥️	NOT	0	0
#JusticeForSoniasFather @USER @USER @USER @USER @USER @USER @USER @USER ply help sonia She is in pain Why pit officials not responding her She is also getting trouble from man goons some ply help her Thanks	NOT	0	0
#1A #2A Ok,@USER , @USER This is Eric Holder talking about gun control This has been pulled down 6 times now I'm going to keep reporting it overtime it gets taken down curl	NOT	0	0
#Conservatives today... curl	NOT	0	0
#Liberals and #Democrats use this as their first step of food preparation ... curl	NOT	1	0
#Liberalismisamentaldisorder, but it is also a danger to our country #Liberals are showing themselves to be utterly hateful They do not CARE about truth they only care about power	OFF	0	0
#Florencehurricane 72 HOURS OF SUSTAINED LETHAL CYCLONIC forces ONLY TO A FEW HOURS TO IMPACT TO #NorthCarolina #SouthCarolina, AND #Georgia... DON'T BE STUPID... GET AWAY FROM THESE AREAS... @USER @USER #Florence see 12 12:13 PM #Nyc #Miami #Houston #Chicago #Nj #Ca #La curl	NOT	1	0
#Antifa #UKLabour, #FBPE, #SUTR Pay attention This is what #ForBritain is fighting against - you curl	NOT	0	0
@USER He is a expert on NI now camp blocks anyone that challenges his views--he just wants his view heard-he has obsessive love for eu	NOT	0	0
#Antifa demo in memory of #KillahP. #Greece curl	NOT	0	0
@USER These are all coroneted attacks from idiot loons They will get worse much worse before the election Can u imagine idiots who want to get rid of the economy and their 401 along with interest rates just because he is not a polished politicians idiots	OFF	0	0
@USER @USER Awwww she is so stinking cute How old is she now	OFF	0	0
#Benghazi #Haiti #UraniumOne #SethRich What more does the justice department need No double standards Just because you're Rich and Powerful doesn't mean you can rob seal and murder #DrainTheSwamp #HillaryForPrison #VoteRed #MAGA curl	OFF	1	0
#Black_Eyed_Peas Tackle Gun control Social Justice on New Song big love Single highlights group's first album in eight years masters of the sun curl curl	NOT	0	0
#Censorship Awake yet Ask yourself why these conservatives are being censored #WalkAway curl	NOT	1	1
You didn't have to beat him up like that... all he said was you are looking so delicious You say as you clean up his bruised knuckles nobody talks to my woman that way...except me He pulls you on to his lap do you want me to kiss it and make it feel better You tease curl	NOT	0	0
#JoinTheFight Join the fight against American Communists... Democrats and Liberals have taken this crap to the edge and there is no coming back They are openly promoting the Destruction of american #JoinTheFightAgainstCommunism curl	OFF	1	0
#Art #ArtistsOnTwitter #Soul #GoodBusiness #Entrepreneur #Success #Excellence #WomanInBusiness #MindBlowing #Quotestoliveby be gentle with yourself You are a child of the universe no less than the trees and the stars you have a right to be here by Max hermann curl	NOT	0	0
#ICYMI: Welcome Anna Grey Barbour to our women Volleyball team Anna is a 2018 Terry Sanford High School graduated She is studying dental hygiene at our college were proud to make you a trojan anna Good luck this season #BlackNGold #Trojans 🏐🖤💛 curl	NOT	1	0
#BiggBossTamil #BiggBossTamil2 #BiggBoss2Tamil into #Aishwarya va kudu manichirlam ana into #Yashika i The biggest reason for every fight in be house Yet our foolish people support her just because she is doing tasks curl	NOT	0	0
#TOTALLYBLOGGING - Want to know how to keep your focus when you are blogging It's easier said than done at the start so take a look at what you can do to stop quitting curl #ukbloggers #fbloggers #bbloggers #lbloggers curl	NOT	0	0
